"iep_country","iep_geocode","ID","event_id","iep_region","The West","year","start_date","end_date","latitude","longitude","admin_name","event_type","perpetrators_1_name","perpetrators_1_type","perpetrators_2_name","perpetrators_2_type","perpetrators_3_name","perpetrators_3_type","source_urls_01","source_urls_02","suicide","specific_target","targets_1","targets_2","targets_3","targets_4","targets_5","targets_6","targets_7","deaths_total","hostages_total","injured_total","terrorists_killed","weapons_1","weapons_2","weapons_3","weapons_4","summary","intensity","conflict"
"Myanmar","MMR","MMR.15_1",63631,"Asia-Pacific","non-West",2022,2022-03-08,2022-03-08,16.787905,96.12443,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"http://burmese.dvb.no/archives/520936","https://mizzimaburmese.com/article/101376",FALSE,"Traffic police checkpoint","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded at a traffic police checkpoint at the intersection of Ahlon road and Kyee Myindaing Kanner road, Ahlone township, Yangon, Yangon region at around 2000hrs on 8 March. No one was hurt. Dark Shadow PDF, an anti-junta armed group, claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.15_1",63632,"Asia-Pacific","non-West",2022,2022-03-11,2022-03-11,16.818287,96.198685,"Yangon","Arson","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.ludunwayoo.com/25739/","https://voiceofmyanmarnews.com/news/2022/03/11/%E1%80%9E%E1%80%84%E1%80%BA%E1%80%B9%E1%80%83%E1%80%94%E1%80%BA%E1%80%B8%E1%80%80%E1%80%BB%E1%80%BD%E1%80%94%E1%80%BA%E1%80%B8-kbz-%E1%80%98%E1%80%8F%E1%80%BA%E1%80%94%E1%80%B2%E1%80%B7-%E1%80%9E/?utm_source=rss&utm_medium=rss&utm_campaign=%25e1%2580%259e%25e1%2580%2584%25e1%2580%25ba%25e1%2580%25b9%25e1%2580%2583%25e1%2580%2594%25e1%2580%25ba%25e1%2580%25b8%25e1%2580%2580%25e1%2580%25bb%25e1%2580%25bd%25e1%2580%2594%25e1%2580%25ba%25e1%2580%25b8-kbz-%25e1%2580%2598%25e1%2580%258f%25e1%2580%25ba%25e1%2580%2594%25e1%2580%25b2%25e1%2580%25b7-%25e1%2580%259e",FALSE,"KBZ bank","Financial Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Incendiaries",NA,NA,NA,"Arsonists set fire to a KBZ bank branch on Thanthumar road, Thingangyun township, Yangon, Yangon region at around 0500hrs on 11 March. No one was hurt. The Special Task Agency of Burma (STA), an anti-junta armed group, claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.15_1",63633,"Asia-Pacific","non-West",2022,2022-03-11,2022-03-11,16.54077,96.10927,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/341115511367852/","https://www.facebook.com/twantaydailynews/posts/284104897203388?__cft__[0]=AZW__cl6hJQmB-AVvcSw2hgGLuY9stWSF8lAx9Vb9Al-xnHjiulR11Ot1h6BFh3cN_i6KbOqUI_erTAScFZn95hom8TlFst70VxHgayz07Kfed9rzlCwTKSXH3XndPJEUhY&__tn__=%2CO%2CP-R",FALSE,"Mytel tower","Military","Telecommunications",NA,NA,NA,NA,NA,0,0,1,0,"Explosives",NA,NA,NA,"A bomb targeting a Mytel tower injured a soldier in Kawhmu township, Yangon region at around 2300hrs on 11 March. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63634,"Asia-Pacific","non-West",2022,2022-03-12,2022-03-12,16.952656,96.09932,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"http://burmese.dvb.no/archives/521845","https://1221cd.org/2022/03/14/%E1%80%85%E1%80%85%E1%80%BA%E1%80%90%E1%80%95%E1%80%BA%E1%80%90%E1%80%95%E1%80%BA%E1%80%85%E1%80%BD%E1%80%B2%E1%80%91%E1%80%AC%E1%80%B8%E1%80%9E%E1%80%B1%E1%80%AC-%E1%80%9B%E1%80%94%E1%80%BA%E1%80%80/amp/",FALSE,"Denko petrol station","Oil Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded near a Denko petrol station branch on Lower Mingalardon road, Shwepyithar township, Yangon, Yangon region at around 2100hrs on 12 March. No one was hurt. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63635,"Asia-Pacific","non-West",2022,2022-03-12,2022-03-12,16.840069,96.12385,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"http://www.thithtoolwin.com/2022/03/blog-post_996.html","https://www.popularmyanmar.com/2022/03/13/%E1%80%9B%E1%80%94%E1%80%BA%E1%80%80%E1%80%AF%E1%80%94%E1%80%BA-%E1%80%9C%E1%80%BE%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%99%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B7%E1%80%94%E1%80%9A%E1%80%BA%E1%80%9B/",FALSE,"House administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a house administrator in Ward 1, Hlaing township, Yangon, Yangon region at around 2045hrs on 12 March. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",63639,"Asia-Pacific","non-West",2022,2022-03-03,2022-03-03,21.888548,96.11649,"Mandalay","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/287336421282160/posts/5741429945872753/","https://www.youtube.com/watch?v=dP-aFll4sfU",FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,1,0,"Grenade",NA,NA,NA,"An assailant threw a grenade from a car and wounded one civilian near the Industrial Area Police Station between 58th and 134th-35th streets, Pyigyidagun township, Mandalay, Mandalay region at 0640hrs on 3 March. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",63640,"Asia-Pacific","non-West",2022,2022-03-03,2022-03-03,21.981693,96.10595,"Mandalay","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://news-eleven.com/article/226787","https://www.facebook.com/287336421282160/posts/5741802882502126/",FALSE,"Hilton Hotel","Tourism/Hospitality",NA,NA,NA,NA,NA,NA,0,0,0,0,"Grenade",NA,NA,NA,"A hand grenade exploded in front of the Hilton Hotel between 26th and 66th streets, Chan Aye Thar San Township, Mandalay division at 0800hrs on 3 March. No one was hurt. The device was concealed in a device near the hotel and detonated while security forces were at the scene, but it was not clear if this occurred as part of a controlled explosion by police. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63649,"Asia-Pacific","non-West",2022,2022-03-11,2022-03-11,16.798052,96.21975,"Yangon","Arson","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://voiceofmyanmarnews.com/news/2022/03/11/%E1%80%9E%E1%80%84%E1%80%BA%E1%80%B9%E1%80%83%E1%80%94%E1%80%BA%E1%80%B8%E1%80%80%E1%80%BB%E1%80%BD%E1%80%94%E1%80%BA%E1%80%B8-kbz-%E1%80%98%E1%80%8F%E1%80%BA%E1%80%94%E1%80%B2%E1%80%B7-%E1%80%9E/?utm_source=rss&utm_medium=rss&utm_campaign=%25e1%2580%259e%25e1%2580%2584%25e1%2580%25ba%25e1%2580%25b9%25e1%2580%2583%25e1%2580%2594%25e1%2580%25ba%25e1%2580%25b8%25e1%2580%2580%25e1%2580%25bb%25e1%2580%25bd%25e1%2580%2594%25e1%2580%25ba%25e1%2580%25b8-kbz-%25e1%2580%2598%25e1%2580%258f%25e1%2580%25ba%25e1%2580%2594%25e1%2580%25b2%25e1%2580%25b7-%25e1%2580%259e","https://news-eleven.com/broadcast/32263",FALSE,"KBZ bank branch","Financial Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Incendiaries",NA,NA,NA,"Arsonists set fire to a KBZ bank branch on Zaya Waddy Street, Ward 10 (South), Thaketa township, Yangon, Yangon region at around 0000hrs on 11 March. No one was hurt. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63650,"Asia-Pacific","non-West",2022,2022-03-12,2022-03-12,16.867758,96.11217,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/342337654578971/","http://www.thithtoolwin.com/2022/03/mytel_14.html",FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator in Ward 6, Hlaing township, Yangon, Yangon region at around 2000hrs on 12 March. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63651,"Asia-Pacific","non-West",2022,2022-03-13,2022-03-13,16.902258,96.559135,"Yangon","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://1221cd.org/2022/03/14/%E1%80%85%E1%80%85%E1%80%BA%E1%80%90%E1%80%95%E1%80%BA%E1%80%90%E1%80%95%E1%80%BA%E1%80%85%E1%80%BD%E1%80%B2%E1%80%91%E1%80%AC%E1%80%B8%E1%80%9E%E1%80%B1%E1%80%AC-%E1%80%9B%E1%80%94%E1%80%BA%E1%80%80/","https://www.ludunwayoo.com/25892/",FALSE,"General administration office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,1,0,"Grenade",NA,NA,NA,"Assailants threw grenades at a General Administration Office, injuring a soldier, on Pagoda Road in Kayan township, Yangon region at around 1120hrs on 13 March. The People’s Defence Force, an anti-junta armed group, claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.15_1",63653,"Asia-Pacific","non-West",2022,2022-03-16,2022-03-16,16.81852,96.12031,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"http://burmese.dvb.no/archives/522381","https://news-eleven.com/article/227551",FALSE,"Ward administrator home","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded on a stairwell inside a residential building at the intersection of Kyee Myingdaing Kanner Road and Tha Yet Taw 5 street, Tha Yet Taw (South) ward, Kyeemyindaing township, Yangon, Yangon region at around 0630hrs on 16 March. No one was hurt. Local news outlets reported that a ward administrator lived in the building. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63654,"Asia-Pacific","non-West",2022,2022-02-23,2022-02-23,16.553572,95.93629,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/kawhmunewsagency/posts/428571839066339","https://www.facebook.com/287336421282160/posts/5720746094607805/",FALSE,"Civilian","Civilians/General Public",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded outside the house of a civilian purported to be a military council informant in Ma Se Seik village, Kawhmu township, Yangon region at around 2030hrs on 23 February. There were gunshots in the area following the explosion but there were no reported casualties. No group had claimed responsibility at the time of writing, but based on the tactic, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63655,"Asia-Pacific","non-West",2022,2022-02-01,2022-02-01,16.896618,96.10883,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/winmgheinn/posts/4804941196258400","https://www.facebook.com/permalink.php?story_fbid=403816148163067&id=100609808483704",FALSE,"Unclear","Undetermined",NA,NA,NA,NA,NA,NA,4,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded inside a car, killing four civilians, in Taung Thu Kone ward, Insein Township, Yangon, Yangon region at around 0600hrs on 1 February. The sources did not confirm whether the bomb had been attached to the car, or was being transported within it. Local news reported that the victims were members of an anti-junta armed group. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",63658,"Asia-Pacific","non-West",2022,2022-03-11,2022-03-11,22.14739,96.11357,"Mandalay","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1449213935515948/","https://www.facebook.com/287336421282160/posts/5778501042165643/",FALSE,"Village administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"A gunman killed a village administrator in Kanbeit village, Madara township, Mandalay region at around 1100hrs on 11 March. No group had claimed responsibility at the time of writing, but based on the tactic and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.7_1",63659,"Asia-Pacific","non-West",2022,2022-03-11,2022-03-11,21.333668,95.087456,"Magway","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/287336421282160/posts/5765142703501477/","https://voiceofmyanmarnews.com/news/2022/03/11/%E1%80%95%E1%80%81%E1%80%AF%E1%80%80%E1%80%B9%E1%80%80%E1%80%B0-%E1%80%99%E1%80%BC%E1%80%94%E1%80%BA%E1%80%99%E1%80%AC%E1%80%B7%E1%80%85%E1%80%AE%E1%80%B8%E1%80%95%E1%80%BD%E1%80%AC%E1%80%B8%E1%80%9B/?utm_source=rss&utm_medium=rss&utm_campaign=%25e1%2580%2595%25e1%2580%2581%25e1%2580%25af%25e1%2580%2580%25e1%2580%25b9%25e1%2580%2580%25e1%2580%25b0-%25e1%2580%2599%25e1%2580%25bc%25e1%2580%2594%25e1%2580%25ba%25e1%2580%2599%25e1%2580%25ac%25e1%2580%25b7%25e1%2580%2585%25e1%2580%25ae%25e1%2580%25b8%25e1%2580%2595%25e1%2580%25bd%25e1%2580%25ac%25e1%2580%25b8%25e1%2580%259b",FALSE,"Bank","Civilians/General Public","Financial Sector",NA,NA,NA,NA,NA,0,0,4,0,"Grenade",NA,NA,NA,"Two assailants on a motorbike threw a grenade at a bank and wounded four civilians in ward 8 of Pakokku township, Magway region at around 0930hrs on 11 March. No group had claimed responsibility at the time of writing, but based on the tactic and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.14_1",63661,"Asia-Pacific","non-West",2022,2022-03-14,2022-03-14,12.453901,98.60237,"Tanintharyi","Arson","Pro-junta armed groups","Reactionary/Pro-Regime",NA,NA,NA,NA,"http://burmese.dvb.no/archives/522128","https://www.facebook.com/385165108587508/posts/1447863372317671/",FALSE,"National League for Democracy office building","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Incendiaries",NA,NA,NA,"Arsonists set fire to an office building of the National League for Democracy in Myeik township, Tanintharyi region at around 1800hrs on 14 March. There were no reported casualties. No group had claimed responsibility at the time of writing, but based on the tactic, target and location, pro-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.4_1",63663,"Asia-Pacific","non-West",2022,2022-03-16,2022-03-16,24.989836,96.52231,"Kachin","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"http://burmese.dvb.no/archives/522486","https://www.popularmyanmar.com/2022/03/16/%e1%80%9f%e1%80%ad%e1%80%af%e1%80%95%e1%80%84%e1%80%ba%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%9b%e1%80%be%e1%80%ad-epc-%e1%80%9b%e1%80%af%e1%80%b6%e1%80%b8%e1%80%a1%e1%80%94%e1%80%ae/",FALSE,"Retired military officer","Civilians/General Public",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a retired military officer in his car in Myoma south ward, Hopin township, Kachin state at around 1000hrs on 16 March. No group had claimed responsibility at the time of writing, but based on the tactic and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63704,"Asia-Pacific","non-West",2022,2022-03-19,2022-03-19,16.968122,96.0772,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/346818774130859/","http://burmese.dvb.no/archives/523123",FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"An explosive device detonated near the police station on Bayintnaung Road, Shwepyithar township, Yangon, Yangon region at 1900hrs on March 19. There were no details on casualties. No one had claimed the attack at the time of writing, but local media outlets said that the Spring Brother Force and the People’s Force, anti-junta armed groups, were responsible.","war","conflict"
